gene_id	Adult_Brain	Adult_Head	Adult_Midgut	Adult_Hindgut	Adult_FatBody	Adult_MalpighianTubule	Adult_Carcass	Adult_Ovary	Adult_Testis	Larval_Hindgut	Larval_FatBody	Larval_MalpighianTubule	Larval_Midgut	Larval_Carcass
LOC126911469								0.0	0.0		0.0		0.063395575	
LOC126911470								0.046979588	0.0		0.0		0.009624651	
LOC126911471								6.2734694	4.3548126		2.803927		4.5222535	
LOC126911472								0.26093143	0.0		0.0		0.02241184	
LOC126911473								0.0	0.43348905		0.0		0.0	
LOC126911474								0.0	0.0		0.032179274		0.2196554	
LOC126911475								0.02809154	0.05682241		0.0		0.02525364	
LOC126911477								0.0	0.0		0.0		0.14432698	
LOC126911478								0.0	0.0		0.0		0.0	
LOC126911479								0.0	0.0		0.0		0.00851582	
LOC126911480								5.6989446	4.63502		2.4181614		3.8083045	
LOC126911481								0.015987849	1.3527209		0.0		0.0	
LOC126911482								1.2544373	0.9213673		0.8335381		0.055536315	
LOC126911483								0.07629989	2.6278894		5.1933427		5.3866153	
LOC126911484								0.008533088	0.21631366		0.0		0.0	
LOC126911485								0.06466795	0.0		0.0		0.035556592	
LOC126911486								0.08886748	0.9511223		0.0		0.33641654	
LOC126911487								0.0	1.027326		0.0		0.025444597	
LOC126911488								0.0	0.0		0.0		0.0	
LOC126911489								0.2882075	0.27754268		0.0		0.044854667	
LOC126911490								1.6420819	2.23855		0.92891085		3.8034685	
LOC126911491								7.51381	6.4147553		4.7610846		5.877845	
LOC126911492								0.3695151	0.029407717		1.0661507		1.0889034	
LOC126911493								0.0057439497	4.8540545		0.0		0.031141512	
LOC126911494								0.0	0.0		0.0		0.002738802	
LOC126911495								0.0	0.086862355		0.0		1.9358302	
LOC126911496								0.0	0.0		0.0		1.9768559	
LOC126911497								0.108743936	0.09856514		0.8110669		9.133541	
LOC126911498								0.23487882	2.8561516		0.0		10.707269	
LOC126911499								0.22600493	0.5913848		0.024829054		12.010476	
LOC126911501								0.0	0.0		0.0		3.2026722	
LOC126911502								0.034840263	0.04835649		0.0		0.017114408	
LOC126911503								0.019181104	0.24005322		0.042778704		0.087813556	
LOC126911504								0.072691336	0.0		0.0		0.0	
LOC126911505								0.0	0.0		0.0		0.09475506	
LOC126911506								0.0	0.0		0.0		0.0	
LOC126911507								0.30296195	0.016714621		0.020926036		0.11642075	
LOC126911508								1.4543035	0.45629552		0.035710786		0.25306305	
LOC126911509								0.21004093	5.7171965		0.0		0.029697698	
LOC126911510								0.0	0.0		0.954398		1.1873803	
LOC126911511								0.07368331	0.12067215		0.0		0.08394185	
LOC126911512								0.0	0.0		0.0		0.030416587	
LOC126911513								8.478687	5.7133107		0.24591461		1.9986924	
LOC126911514								6.816291	7.985104		1.0266021		1.7692395	
LOC126911515								5.573652	1.7596763		0.40119517		0.7478115	
LOC126911516								4.058734	4.984047		3.4576554		3.3642855	
LOC126911517								7.1967072	4.3221374		2.7708502		3.748749	
LOC126911518								0.0	0.2675554		0.019684888		0.08271268	
LOC126911519								2.1578205	3.095206		0.39580724		1.4256908	
LOC126911520								5.8600345	3.1548688		1.8648528		3.0798528	
LOC126911521								0.013497326	0.22423814		0.0		0.019763773	
LOC126911522								6.072586	7.698774		2.760491		5.731692	
LOC126911523								4.5305743	1.6864469		2.0459306		4.5796638	
LOC126911524								7.321438	6.276135		6.322338		6.38298	
LOC126911525								6.459837	1.8049163		1.1997266		1.9616452	
LOC126911526								5.1188555	2.9867404		0.6705152		1.2609675	
LOC126911527								4.3158293	3.3248827		1.0823098		2.3876016	
LOC126911528								5.22437	6.0305204		3.8925905		5.791181	
LOC126911529								8.2012415	8.543998		3.6406586		5.8057	
LOC126911530								5.0875835	5.100819		1.5302956		3.0769382	
LOC126911531								0.87782425	8.077889		0.22392908		0.12480349	
LOC126911532								6.011485	4.4559197		3.1568425		4.263446	
LOC126911533								0.0	0.05041332		0.0		0.0	
LOC126911534								0.0	0.0		0.0		0.07373642	
LOC126911535								0.0	0.0		0.0		0.8761887	
LOC126911536								0.0	0.0		0.0		0.0	
LOC126911537								0.068144865	0.0		0.020717021		0.07213081	
LOC126911538								0.07438339	0.17133825		0.17629857		0.15737715	
LOC126911539								0.4507143	0.17689507		0.0		0.11157508	
LOC126911540								0.37462324	0.009002661		0.0		0.02595076	
LOC126911541								0.54164505	0.8027163		0.39801458		0.124405645	
LOC126911542								0.051055893	0.02771621		0.03558277		0.09483413	
LOC126911543								0.5941805	0.41755927		0.0		1.5449904	
LOC126911544								0.0	0.0		0.0		0.0	
LOC126911551								0.28712672	0.0		0.0		0.0060603046	
LOC126911552								0.0	0.0		0.0		0.016503632	
LOC126911553								6.7303376	1.1367248		0.3268158		6.4685993	
LOC126911554								2.5766957	2.1550763		2.7175782		1.3116708	
LOC126911555								0.04347091	0.2610919		0.0		0.0024761437	
LOC126911556								0.40724832	1.5168773		0.0		0.25614533	
LOC126911557								0.0	4.8369637		0.0		0.2021721	
LOC126911558								0.028086482	2.252421		0.2701118		0.06727482	
LOC126911559								4.6363955	1.8097845		2.324173		1.782415	
LOC126911560								8.027092	1.1171373		2.8261101		6.199112	
LOC126911561								3.9994102	2.2767704		0.9324673		1.7626917	
LOC126911562								3.512336	2.7083368		8.569482		4.223297	
LOC126911563								0.096027926	0.0		0.0		0.024484156	
LOC126911564								5.9745173	3.844698		3.483175		4.0774975	
LOC126911565								0.0390986	0.11774819		0.0		0.039032318	
LOC126911566								8.407569	1.6596353		5.395246		6.911776	
LOC126911567								0.040507957	0.0		0.0		0.02551455	
LOC126911568								0.044508684	0.0		0.0		0.021298394	
LOC126911569								0.053517934	0.21798697		0.017377645		3.0136266	
LOC126911570								0.03550709	8.900837		0.3680829		0.0	
LOC126911571								0.0	0.0		0.0		0.03645469	
LOC126911572								3.1538777	0.11134202		2.016395		0.51306325	
LOC126911573								6.1054997	4.1652803		2.2118046		2.220956	
LOC126911574								12.010702	10.86635		11.938508		11.721343	
LOC126911575								0.0	0.0		0.014007355		0.0029633113	
LOC126911576								0.0	0.0		0.0		0.025685536	
LOC126911577								0.0	0.23443112		0.0		0.0	
LOC126911578								1.6773698	0.44964126		0.74194443		1.2125341	
LOC126911579								0.3196666	3.079635		0.037446413		0.41199335	
LOC126911580								5.0283265	3.7700686		10.799005		6.503889	
LOC126911581								0.14769016	0.024213588		0.0		0.06543388	
LOC126911582								0.7828003	1.0672805		0.5106701		0.44913986	
LOC126911583								0.13706742	6.4427333		0.024335012		0.02076415	
LOC126911584								0.0063024485	0.058407485		0.0		0.014803727	
LOC126911585								0.0	0.0		0.0		0.06440268	
LOC126911586								0.0	0.22680067		0.013725959		0.017494887	
LOC126911587								0.0	0.0		0.0		0.025899239	
LOC126911588								0.0	0.0		0.0		0.0046885316	
LOC126911589								0.0	0.0		0.0		0.046518385	
LOC126911590								0.028198473	0.0		0.0		0.029945677	
LOC126911591								0.69170475	0.14822891		0.44706708		0.15539066	
LOC126911592								0.759275	0.3288858		0.1113729		0.2098112	
LOC126911593								0.0	0.0		0.0		0.007233827	
LOC126911594								2.6828315	1.9997096		1.0409268		2.0184104	
LOC126911595								0.16897963	0.13866849		0.006004815		0.06749066	
LOC126911596								0.20959882	0.6613121		0.03488492		0.22656508	
LOC126911597								3.7975206	1.6259451		3.432009		4.8128824	
LOC126911598								2.7707818	1.305237		0.3596303		1.6073458	
LOC126911599								0.0	0.0		0.0		0.06988125	
LOC126911600								0.025865454	0.07579902		0.0		0.50952655	
LOC126911601								0.040844202	0.0		0.0		0.0097742975	
LOC126911602								0.19388506	0.099765316		0.040136848		0.1509538	
LOC126911603								0.0	0.0		0.0		0.108442135	
LOC126911604								0.0	0.0		0.0		0.0	
LOC126911605								0.012952514	0.0		0.0		0.017631827	
LOC126911606								1.6772798	0.7550771		0.42296928		0.97260666	
LOC126911607								0.0	0.0		0.0		0.0	
LOC126911608								0.024848158	0.07272208		0.0		0.037052218	
LOC126911609								0.0	0.0		0.0		0.010088062	
LOC126911610								1.0219573	0.055800743		0.0		0.65517914	
LOC126911611								0.7173335	0.27179366		0.27341658		2.8468797	
LOC126911612								0.25214478	0.8037204		0.20710401		0.87497985	
LOC126911613								0.16572604	0.0		0.0		0.036273237	
LOC126911614								0.8148805	0.41929752		0.062589854		0.3002115	
LOC126911615								0.10936424	0.0932678		0.0		0.02486168	
LOC126911616								0.050209362	0.33497646		0.0		0.112542115	
LOC126911617								2.7532043	4.421722		6.9147		0.88412905	
LOC126911619								0.020313144	0.0		0.0		0.0	
LOC126911620								0.044483174	0.50797004		0.0		0.0062700855	
LOC126911621								0.0	0.0		0.0		0.0	
LOC126911622								0.044321574	0.0		0.8533337		0.78914255	
LOC126911623								0.0	0.13573778		0.0		0.036508683	
LOC126911624								0.0	0.0		0.0		0.029290428	
LOC126911625								0.0	0.0		0.0		0.0	
LOC126911626								0.095126554	0.0		0.0		0.048280813	
LOC126911627								0.32695568	2.0979207		0.1086736		1.1222277	
LOC126911628								0.0	7.9184566		0.42880103		0.022064669	
LOC126911629								0.02141803	0.23050836		0.24288362		0.24579567	
LOC126911630								2.274671	0.1550109		0.18701372		0.54851776	
LOC126911631								0.0	0.0		0.0		0.03203412	
LOC126911632								1.0323547	0.0		0.0		0.0	
LOC126911633								2.7275481	0.567211		0.0		0.10649522	
LOC126911634								0.34638172	1.211927		0.11285753		0.66356546	
LOC126911635								0.16624983	0.258913		0.0		0.204066	
LOC126911636								0.0	0.0		0.0		0.0	
LOC126911637								0.0	0.0		0.0		0.043243274	
LOC126911638								0.11034439	0.0		0.0		0.0	
LOC126911639								2.3634822	8.483262		0.0		0.73292905	
LOC126911640								0.01675236	0.64435935		0.19248831		0.17029658	
LOC126911641								0.0	0.0		0.0		0.013872455	
LOC126911642								0.0	0.6706793		0.0		0.016867105	
LOC126911643								1.8526888	0.013369193		0.023291588		0.22508399	
LOC126911644								0.050710898	0.21596543		0.014314412		0.6158635	
LOC126911645								0.08128887	0.13111639		0.0		0.015820306	
LOC126911646								0.34494087	0.59835744		0.5026229		0.42592403	
LOC126911647								0.5050364	0.6764001		0.024231177		0.07874565	
LOC126911648								0.07197047	0.13571523		0.03991588		0.005855975	
LOC126911649								0.04739954	0.0		0.17392276		0.054586597	
LOC126911650								0.4364531	0.07335807		0.01564049		0.4514632	
LOC126911651								0.68579304	0.101619236		0.4109174		2.890513	
LOC126911652								0.0	0.29763684		0.02436731		0.33051538	
LOC126911653								0.0	0.023010472		0.0		0.078249864	
LOC126911654								0.102895185	0.0		0.0		0.0	
LOC126911655								0.43590742	0.28022262		0.033974584		1.2578155	
LOC126911656								0.10314451	0.30991927		0.0		0.02808176	
LOC126911657								0.0	0.49569428		0.022798205		2.3460658	
LOC126911658								0.0	0.0		0.0		0.040553275	
LOC126911659								0.0	0.0		0.0		0.03163626	
LOC126911660								0.0	0.022349862		0.0		0.0	
LOC126911661								0.0	0.027658341		0.0		0.0156786	
LOC126911662								0.036035065	0.3406874		0.05811711		2.7071617	
LOC126911664								0.31083268	0.0		0.0		0.07592368	
LOC126911665								0.047395542	0.27450413		0.020908408		0.016292104	
LOC126911666								0.0	0.0		0.0		0.051033318	
LOC126911668								0.0	0.042689547		0.0		1.8047509	
LOC126911669								0.049679242	0.05894531		0.0		0.0	
LOC126911670								0.16472037	0.10887632		0.08346359		0.04724775	
LOC126911671								0.6516219	0.0		0.0		0.31676033	
LOC126911672								0.08531052	0.5336963		0.0		0.031354744	
LOC126911673								0.0	0.0		0.0		0.0	
LOC126911674								0.0	0.0		0.0		0.0	
LOC126911675								0.2721855	0.053879324		0.0		2.1042101	
LOC126911676								0.2455717	0.0		0.040245067		0.25557482	
LOC126911677								0.08670916	0.11564395		0.17065172		0.1842499	
LOC126911678								0.0	0.0		0.0		0.031332865	
LOC126911679								0.2332882	0.29718634		0.027208135		0.33996144	
LOC126911680								3.629729	0.67085636		0.06730584		0.2086294	
LOC126911681								6.513707	1.2358241		0.0		0.12628824	
LOC126911682								8.494302	5.8143053		5.5859017		5.508991	
LOC126911683								0.0	0.06578162		0.0		0.0	
LOC126911684								0.13452737	0.0		0.0		0.01609466	
LOC126911685								0.012827912	0.0		0.0		0.008728833	
LOC126911686								0.0	0.31795794		0.0		2.8743515	
LOC126911687								0.0	3.3662348		0.0		11.282519	
LOC126911688								0.0	1.5677531		0.0		10.112021	
LOC126911689								0.0	1.890061		0.0		4.449033	
LOC126911690								0.0	0.0		0.0		0.0	
LOC126911691								0.8058823	0.0		0.06473372		0.38157386	
LOC126911692								0.062665105	0.0		1.4793794		0.5243157	
LOC126911693								0.062238377	0.0		0.0		0.012394537	
LOC126911694								0.87010145	0.82065284		0.1859103		0.43848288	
LOC126911695								0.41654706	0.048109993		0.017057983		0.19139196	
LOC126911696								0.07574191	2.6837904		0.049177513		0.01697351	
LOC126911697								0.31530672	0.8179517		0.12559098		0.88402534	
LOC126911698								4.9462004	3.1727326		0.32244533		0.58539766	
LOC126911699								3.9570918	3.7049356		4.68926		4.985805	
LOC126911700								0.04736359	0.056033686		0.052751113		0.06626464	
LOC126911701								3.255744	1.4490001		0.12684608		1.9012711	
LOC126911702								0.56083286	0.0		0.0		0.07620855	
LOC126911703								0.03716871	0.30514118		0.0		0.0	
LOC126911704								0.0	0.0		0.0		0.0077991043	
LOC126911705								0.35835904	0.62357724		0.0		0.042647302	
LOC126911706								0.040063083	0.0		0.15589878		0.13225119	
LOC126911707								0.0	0.082533866		0.0		0.036157344	
LOC126911708								1.1697351	1.1149871		1.9951153		1.4065692	
LOC126911709								0.4097636	0.033029053		0.0		0.64760554	
LOC126911710								0.27168086	0.046190623		0.0		0.04093615	
LOC126911711								5.131876	4.8341856		2.3050137		3.211853	
LOC126911712								0.0	0.0		0.0		0.0	
LOC126911713								0.053159606	0.88095486		0.0		0.01489769	
LOC126911714								0.112057015	0.24540837		0.046608806		0.0046727606	
LOC126911715								0.033363175	0.56236035		0.31221545		0.7586187	
LOC126911716								0.7105329	0.28387794		0.07817508		0.50386816	
LOC126911717								0.021954741	0.0		0.0		0.31548196	
LOC126911718								0.00914024	0.0		0.0		0.13117999	
LOC126911719								0.113116585	0.0		0.0		2.4503489	
LOC126911720								0.29853502	2.2559717		0.14069654		1.0667902	
LOC126911721								0.015040494	7.9646916		0.27851933		0.0	
LOC126911722								0.013570587	2.065396		0.17653887		0.36693513	
LOC126911723								0.10250534	0.048034634		0.06154622		0.077945195	
LOC126911724								0.0	0.0		0.0		0.0	
LOC126911725								0.094256036	0.17046699		0.0		0.0	
LOC126911726								0.0	0.0		0.0		0.0	
LOC126911727								0.20579638	0.14782973		0.027259778		0.25278825	
LOC126911729								0.3355076	0.0		0.0		0.43655065	
LOC126911730								0.0	0.02572338		0.0		1.703672	
LOC126911731								1.3303351	2.073589		0.20323057		0.5813882	
LOC126911732								0.0	0.0		0.0		0.0	
LOC126911733								3.5256896	2.0027099		1.623415		3.229955	
LOC126911734								0.0	0.0		0.0		0.0	
LOC126911735								0.0	0.41293728		0.0		0.0	
LOC126911736								0.0	0.0		0.0		0.0	
LOC126911737								0.0	0.0		0.0		0.15195286	
LOC126911738								0.0	0.0		0.0		0.022008944	
LOC126911739								0.09792442	0.0		0.0		0.0	
LOC126911740								0.0	0.0		0.0		0.037923757	
LOC126911741								0.0	0.0		0.0		0.0	
LOC126911742								0.0	0.0		0.0		0.023239465	
LOC126911743								0.0	0.0		0.0		0.046110507	
LOC126911751								0.021820921	0.014409768		0.0		0.017743614	
LOC126911752								1.47508	0.9903739		0.34831175		0.8721097	
LOC126911753								0.0	0.059955686		0.15658385		0.2609428	
LOC126911754								0.052907795	1.1415939		0.17309166		0.291931	
LOC126911755								2.4103801	0.039576404		0.0083602285		0.1093754	
LOC126911756								0.118746735	0.029807206		0.0		0.00411706	
LOC126911757								0.057742897	0.8677376		0.075305805		0.19670342	
LOC126911758								0.0	0.0		0.0		0.0	
LOC126911759								0.0	0.0		0.0		0.0	
LOC126911760								0.0071475785	0.91941094		0.19103871		0.90365624	
LOC126911761								0.0	0.0		0.0		0.101415984	
LOC126911762								0.030331545	0.0		0.0		0.0070839156	
LOC126911763								0.0020284846	0.0		0.0		0.018767968	
LOC126911764								0.0	0.0		0.0		0.29207078	
LOC126911765								0.0	0.0		0.0		0.0	
LOC126911766								0.006672093	0.0		0.0		0.011552818	
LOC126911767								0.2318269	1.9826165		1.5212561		0.83939064	
LOC126911768								1.6696234	2.0882077		0.6491568		2.209664	
LOC126911769								0.039954856	0.0		0.0		0.064457774	
LOC126911770								0.54030544	0.0		0.0		0.13215484	
LOC126911771								0.0	0.0		0.0		0.03798088	
LOC126911772								0.0	1.3492423		0.0635353		0.05523708	
LOC126911773								0.54967904	0.0		0.0		0.0	
LOC126911774								0.0	0.0		0.0		0.0	
LOC126911775								0.23354463	2.5409338		0.0		0.259722	
LOC126911776								0.0	0.0		0.0		0.0	
LOC126911777								0.37749174	0.0		0.0		0.019480614	
LOC126911778								0.0	0.0		0.058632746		0.0	
LOC126911779								0.02732762	0.0		0.026039608		0.022030286	
LOC126911780								0.0037966764	0.003972656		0.0468156		2.7617733	
LOC126911781								0.0	0.02553111		0.0		0.0030801867	
LOC126911782								0.0	0.0		0.0		0.021092143	
LOC126911783								0.0	0.0		0.0		0.0	
LOC126911784								0.019705076	0.15200703		0.0		0.21066584	
LOC126911785								0.01064215	0.08122612		0.0		0.27314734	
LOC126911786								1.3249186	3.2427783		0.4400369		0.9267209	
LOC126911787								0.0	0.0		0.014539681		0.0072969696	
LOC126911788								0.011609119	0.0		0.0		0.0031354458	
LOC126911790								0.82222974	0.0		0.26944748		0.15854174	
LOC126911791								0.0	0.41445106		0.0		0.013833277	
LOC126911792								0.0	0.2278201		0.0		0.0	
LOC126911793								3.5830762	3.0184155		1.3089892		1.4149146	
LOC126911794								0.026001096	0.0		0.0		0.14260398	
LOC126911795								1.1186175	1.531744		0.13960974		0.16947335	
LOC126911796								0.0	0.0		0.0		0.012698357	
LOC126911797								0.0	0.0		0.0		0.0	
LOC126911798								0.0	1.0952032		0.0		0.0	
LOC126911799								1.3198699	1.0698962		0.0		0.30543822	
LOC126911800								0.2883917	0.0		0.23945358		0.05377329	
LOC126911801								1.6231312	0.0		0.14781342		0.58219737	
LOC126911802								0.48648682	1.9053166		1.729173		0.45514482	
LOC126911803								0.9362938	0.20447741		0.0036498385		0.042139616	
LOC126911804								3.901986	3.15721		6.775069		4.3206944	
LOC126911805								0.18672816	0.28976646		0.16530389		0.48770708	
LOC126911806								2.2330768	0.98325425		0.029872738		0.29104826	
LOC126911807								0.0	0.072287194		0.014996922		0.046432957	
LOC126911808								0.37156346	0.37657678		0.0347036		8.984348	
LOC126911809								0.0	0.60126823		0.1880103		0.17376374	
LOC126911810								1.0042558	0.67844534		0.0		0.34219134	
LOC126911811								0.55198526	0.16010517		0.16051452		0.67276424	
LOC126911812								0.0	1.0992988		0.56305134		0.24146724	
LOC126911813								0.068282984	0.57626176		0.47611403		0.11744716	
LOC126911814								0.7374607	1.8449968		0.2183344		1.1438463	
LOC126911815								0.0	3.5013201		0.89791137		0.3616776	
LOC126911816								5.3707247	5.362264		0.59461576		1.7881751	
LOC126911817								5.1596966	0.72859937		0.33282152		0.92059845	
LOC126911818								0.036916103	0.55053		0.0		0.0	
LOC126911819								5.825117	2.8538034		0.6310296		1.6239251	
LOC126911820								0.0	0.0		0.0		0.0	
LOC126911821								4.592998	3.867882		0.76686126		3.1280305	
LOC126911822								0.17263122	0.23491037		0.020961294		0.010163376	
LOC126911823								0.38781908	0.58441275		0.0		0.017618066	
LOC126911824								0.0	0.0		0.0		0.0	
LOC126911825								0.0071540815	2.20495		3.256014		2.0369048	
LOC126911826								0.0	0.050735306		0.0		0.0	
LOC126911827								0.0	0.0		0.0		0.08098452	
LOC126911828								0.14987734	0.0		0.020768896		0.0033782523	
LOC126911829								0.6726388	0.157505		0.0		0.021142311	
LOC126911830								4.895051	2.288927		2.8146667		4.187476	
LOC126911831								0.053789195	2.1539512		0.31594336		0.6631963	
LOC126911832								0.37169942	0.6321778		0.36801976		0.1905977	
LOC126911833								0.0	0.0		0.0		0.0	
LOC126911834								0.012372371	1.8568681		0.149036		1.1709254	
LOC126911835								2.9874413	3.1945236		0.5254219		5.536369	
LOC126911836								0.0	0.0		0.0		0.0	
LOC126911837								0.9305898	0.0		0.068591334		0.1497513	
LOC126911838								0.24461208	0.53321517		0.0		0.035667334	
LOC126911839								1.1396244	1.0258973		0.12863928		0.35735428	
LOC126911840								0.117798276	0.0		0.0		0.0	
LOC126911841								0.16579257	1.6981167		0.0510217		0.07452125	
LOC126911842								4.1929383	2.8430133		1.1710356		1.557078	
LOC126911843								1.1007432	0.5984535		0.9117615		1.1406184	
LOC126911844								0.17351931	6.242525		0.11330644		0.005971246	
LOC126911845								0.023050416	0.12804389		0.0		0.014141903	
LOC126911847								0.21718472	2.18274		0.0		0.33263308	
LOC126911848								0.13638195	0.13409913		0.026112573		0.27704555	
LOC126911849								0.69627565	2.0536015		0.84611243		1.0246415	
LOC126911850								0.029160995	1.3598315		0.04317434		0.19640793	
LOC126911851								0.71209073	0.17768763		0.0		0.13993084	
LOC126911852								3.6074817	1.5688996		0.025807174		0.12263308	
LOC126911853								0.07578466	0.20061518		0.0		0.012613628	
LOC126911854								0.0	0.0		0.0		0.0	
LOC126911855								0.9932381	2.1227748		0.61911035		1.3436807	
LOC126911856								0.17145948	0.0		0.33461893		0.07632681	
LOC126911857								0.0	0.28546628		0.36268		0.27917114	
LOC126911858								0.0	1.1289521		0.0		0.3473259	
LOC126911859								3.36446	3.769371		1.46817		1.9661828	
LOC126911860								0.3878483	1.7831283		0.5169232		0.58509755	
LOC126911861								0.27925718	0.0		0.0		0.030731114	
LOC126911862								0.0	0.0		0.0		0.0	
LOC126911863								0.26837823	0.0		0.0		0.0	
LOC126911864								0.0	2.2929864		0.0		0.0	
LOC126911865								3.1213944	0.0		0.0		0.30052122	
LOC126911866								0.6358101	0.48606533		0.060971282		0.20269929	
LOC126911867								4.1241612	1.155587		0.0		0.09104582	
LOC126911868								0.0	0.0		0.0		0.0009844367	
LOC126911869								0.09114415	0.0		0.022174925		0.0079202065	
LOC126911870								0.0	0.0		0.0		0.009766952	
LOC126911871								0.006107059	0.15755326		0.0		0.019640949	
LOC126911872								0.0	0.0		0.0		0.013868026	
LOC126911873								0.017673451	0.0		0.0		0.0	
LOC126911874								0.024719339	0.19059378		0.0		0.025651745	
LOC126911875								0.0	0.0		0.0		0.004305861	
LOC126911876								0.1823263	0.17735977		0.0		0.045509886	
LOC126911877								5.6556687	3.020138		3.696563		4.115594	
LOC126911878								1.2895025	0.46709332		0.32589653		2.6985927	
LOC126911879								0.0046035023	0.015106019		0.0		0.09704338	
LOC126911880								0.050030626	0.0		0.0		0.1621273	
LOC126911881								0.10054621	0.0		0.22101192		1.1374649	
LOC126911882								2.2252066	1.125691		0.5892703		1.5534096	
LOC126911883								0.0	0.0		0.0		0.0	
LOC126911884								0.048182018	0.3455861		0.0		0.2105239	
LOC126911885								0.0	0.0		0.0		0.05010671	
LOC126911886								0.0	0.0		0.0		0.0	
LOC126911887								0.0	0.0		0.0		0.017414687	
LOC126911888								0.0	0.0		0.0		0.27418062	
LOC126911889								0.0059678205	0.23914573		0.0		0.013929858	
LOC126911890								0.0	0.028760148		0.01124125		0.00541656	
LOC126911891								0.0	0.0		0.0		0.018831965	
LOC126911892								0.016852144	0.0		0.0		0.016228843	
LOC126911893								0.033109397	0.24319708		0.0018186017		0.01973731	
LOC126911894								0.16703708	0.02325368		0.0		0.062551156	
LOC126911895								0.018983208	0.0		0.0		0.082746945	
LOC126911896								0.06063525	0.037191674		0.0		0.042272568	
LOC126911897								0.015279603	0.0		0.01412283		0.028643144	
LOC126911898								0.08337333	0.037073504		0.018280504		0.026933352	
LOC126911899								0.090865456	0.0134593295		0.016833277		0.045654524	
LOC126911900								1.5532726	0.39360347		0.09339838		0.73735255	
LOC126911901								0.0	0.07852823		0.0		0.03271536	
LOC126911902								0.0	0.0		0.0		0.0	
LOC126911903								0.0	0.54853386		0.0		0.0	
LOC126911904								0.0	0.0		0.0		0.046110507	
LOC126911905								0.0	0.0		0.0		0.0	
LOC126911906								0.0	0.0		0.0		0.0	
LOC126911907								0.0	0.54853386		0.0		0.04008734	
LOC126911908								0.0	0.0		0.0		0.0	
LOC126911909								0.5281467	0.0		0.0		0.1525199	
LOC126911910								0.0	0.0		0.0		0.0	
LOC126911911								0.0	0.30018145		0.0		0.0	
LOC126911912								0.0	0.0		0.0		0.43154073	
LOC126911913								0.0	0.0		0.0		0.0	
LOC126911915								0.0	5.095009		0.14716625		0.019757668	
LOC126911916								0.25905418	3.0284114		0.0		0.27306634	
LOC126911917								0.0	0.0		0.4461672		0.019612616	
LOC126911918								0.06509478	1.3084635		0.0		2.6857512	
LOC126911919								0.057292897	0.54991746		0.0		0.0043670745	
LOC126911920								6.222192	3.8824735		1.8633597		3.1368153	
LOC126911921								5.900356	7.787117		2.24771		3.63977	
LOC126911922								0.36190122	0.0		0.0		0.0	
LOC126911923								0.088226646	0.0		0.0		0.005059961	
LOC126911924								6.4927764	7.567822		2.6175632		4.8109074	
LOC126911925								4.571095	3.9150198		6.52268		0.6295025	
LOC126911926								0.5148968	0.0		0.0		0.5101743	
LOC126911927								5.5485435	5.911215		3.8881023		4.9827676	
LOC126911928								5.5937376	1.6207511		1.7066007		3.560986	
LOC126911929								6.8717422	5.126464		0.040705267		0.75853187	
LOC126911930								5.6429644	6.493003		1.8791666		4.055898	
LOC126911931								6.735176	6.2976847		3.109752		5.167403	
LOC126911932								7.2718167	7.678953		6.0156784		8.214807	
LOC126911933								0.08775288	0.0		0.0		0.026664931	
LOC126911934								4.9737287	4.165282		0.15286289		0.9707119	
LOC126911935								0.052256588	0.6802636		0.0392884		0.058872666	
LOC126911936								0.0	0.0		0.0		0.033737883	
LOC126911937								0.07632224	0.31039172		0.12542498		0.03313091	
LOC126911938								0.0	0.0		0.0		0.12911019	
LOC126911939								0.027880188	0.63445747		0.035835106		0.110534124	
LOC126911940								0.015669752	0.91548574		0.0		0.16156909	
LOC126911941								0.0	0.06483123		0.0		0.019023094	
LOC126911942								0.13700393	0.38529724		0.46136743		2.0442448	
LOC126911943								0.013796994	0.15494572		0.2897507		3.5954506	
LOC126911944								0.0	0.063569866		0.01351726		0.34281868	
LOC126911945								0.0	0.34656742		0.21924032		4.1498117	
LOC126911946								0.22233665	0.38747516		0.2643574		0.3350577	
LOC126911947								0.08289066	0.0		0.0		0.03974607	
LOC126911948								0.1892272	0.0		0.100784555		0.013513852	
LOC126911949								0.03207432	0.0		0.0		0.0	
LOC126911950								2.5217445	1.418417		0.5260966		1.7937745	
LOC126911951								0.0	0.0		0.0		0.11484069	
LOC126911952								0.0	0.0		0.0		0.015748177	
LOC126911953								0.0	1.7863338		0.0		0.0	
LOC126911954								0.10611496	0.2052396		0.5943068		0.13852555	
LOC126911955								0.03129803	0.0		0.0		0.0	
LOC126911956								0.6820769	0.46196148		0.050800063		0.6591543	
LOC126911957								0.1648207	0.0		0.0		0.012075988	
LOC126911958								0.0	0.055151507		0.0		0.009160918	
LOC126911959								0.0	0.0		0.0		0.014736657	
LOC126911960								0.10421913	0.0		0.0		0.06769087	
LOC126911961								0.0	0.0		0.0		0.056782402	
LOC126911962								0.013770761	0.0		0.0		0.040927123	
LOC126911963								0.5512376	0.0		0.10765337		0.102501504	
LOC126911964								0.0	4.0228043		0.0		0.0032025434	
LOC126911965								0.025700064	0.8513883		0.0		0.06765854	
LOC126911966								0.0	0.1282782		0.0		0.04085791	
LOC126911967								0.40553886	0.82459956		0.14921466		0.38944414	
LOC126911968								9.739983	6.2427382		5.8060737		6.03137	
