gene_id,species,gene_key,mean_expr,max_expr,tau,mae,n_valid_tissues,top_tissue
COX3,agla,agla|COX3,0.0063,0.0228,0.9046052631578948,1.7611,5,Adult_Brain
LOC108903160,agla,agla|LOC108903160,3.1586800000000004,5.5805,0.5424737926709076,2.1385199999999998,5,Adult_Midgut
LOC108903162,agla,agla|LOC108903162,4.3799399999999995,5.4074,0.23751248289381222,1.17322,5,Adult_Hindgut
LOC108903166,agla,agla|LOC108903166,0.01204,0.0438,0.906392694063927,0.33224,5,Adult_Midgut
LOC108903167,agla,agla|LOC108903167,0.01364,0.0361,0.7777008310249308,1.0184,5,Adult_Midgut
LOC108903180,agla,agla|LOC108903180,0.1169,0.4589,0.9315755066463283,3.9917599999999993,5,Adult_Midgut
LOC108903194,agla,agla|LOC108903194,1.98062,2.4661,0.24607680142735497,0.61692,5,Adult_Midgut
LOC108903198,agla,agla|LOC108903198,3.18816,5.4539,0.5192935330680797,1.1956400000000003,5,Adult_Hindgut
LOC108903203,agla,agla|LOC108903203,1.3413000000000002,4.3,0.8600872093023255,0.38952000000000003,5,Adult_Midgut
LOC108903210,agla,agla|LOC108903210,0.11294000000000001,0.3806,0.8790725170782975,0.5957000000000001,5,Adult_Midgut
LOC108903219,agla,agla|LOC108903219,0.08728,0.3406,0.92968291250734,1.35938,5,Adult_Brain
LOC108903221,agla,agla|LOC108903221,0.00396,0.0106,0.7830188679245282,0.52268,5,Adult_MalpighianTubule
LOC108903232,agla,agla|LOC108903232,0.14209999999999998,0.5939,0.9509176629062132,1.46854,5,Adult_Midgut
LOC108903237,agla,agla|LOC108903237,3.08276,3.3614,0.10361754031058493,0.28530000000000005,5,Adult_Brain
LOC108903242,agla,agla|LOC108903242,4.43054,4.9728,0.13630650740025746,0.5485200000000001,5,Adult_Brain
LOC108903245,agla,agla|LOC108903245,7.209439999999999,7.3959,0.03151408212658369,0.46190000000000014,5,Adult_MalpighianTubule
LOC108903246,agla,agla|LOC108903246,4.3626000000000005,4.8086,0.11593811088466505,1.29364,5,Adult_MalpighianTubule
LOC108903247,agla,agla|LOC108903247,2.81848,3.1246,0.12246367535044489,0.54292,5,Adult_MalpighianTubule
LOC108903249,agla,agla|LOC108903249,0.13358,0.3693,0.7978608177633361,2.4141399999999997,5,Adult_MalpighianTubule
LOC108903250,agla,agla|LOC108903250,0.07526000000000001,0.1577,0.6534559289790742,1.54148,5,Adult_Midgut
LOC108903252,agla,agla|LOC108903252,2.14758,2.6913,0.25253594916954636,0.41461999999999993,5,Adult_MalpighianTubule
LOC108903254,agla,agla|LOC108903254,1.06746,1.6308,0.43179727740986024,0.21099999999999994,5,Adult_Hindgut
LOC108903264,agla,agla|LOC108903264,4.78812,5.9651,0.246638782250088,2.9766,5,Adult_Brain
LOC108903265,agla,agla|LOC108903265,3.76348,4.573,0.22127706101027783,0.37257999999999986,5,Adult_MalpighianTubule
LOC108903269,agla,agla|LOC108903269,4.986479999999999,5.4191,0.0997905556273182,0.2481399999999999,5,Adult_Brain
LOC108903286,agla,agla|LOC108903286,2.11572,5.0109,0.7222205591809854,1.1800000000000002,5,Adult_Midgut
LOC108903292,agla,agla|LOC108903292,1.1980799999999998,3.1795,0.7789825444252242,1.21892,5,Adult_MalpighianTubule
LOC108903295,agla,agla|LOC108903295,0.006719999999999999,0.0235,0.8925531914893617,0.37222,5,Adult_Midgut
LOC108903299,agla,agla|LOC108903299,0.43772,1.0328,0.7202265685515105,0.50678,5,Adult_Brain
LOC108903303,agla,agla|LOC108903303,4.05258,4.5256,0.13065118437334278,0.5323400000000003,5,Adult_Brain
LOC108903304,agla,agla|LOC108903304,3.47216,6.0189,0.5289047832660453,1.4542000000000002,5,Adult_MalpighianTubule
LOC108903312,agla,agla|LOC108903312,4.97134,5.3361,0.08544629973201401,0.2892200000000001,5,Adult_Brain
LOC108903315,agla,agla|LOC108903315,2.8971,3.2636,0.14037412673121702,0.22043999999999997,5,Adult_Brain
LOC108903318,agla,agla|LOC108903318,2.6783600000000005,3.0174,0.14045204480678725,1.23296,5,Adult_MalpighianTubule
LOC108903323,agla,agla|LOC108903323,1.4971799999999997,2.5806,0.524790746338061,1.1526799999999997,5,Adult_Brain
LOC108903325,agla,agla|LOC108903325,2.9027800000000004,5.5055,0.5909363363908818,1.0645599999999997,5,Adult_Hindgut
LOC108903329,agla,agla|LOC108903329,0.7506400000000001,2.2296,0.82916218155723,1.5735400000000002,5,Adult_Hindgut
LOC108903332,agla,agla|LOC108903332,0.8177000000000001,2.8815,0.8952802359882006,0.7892,5,Adult_Midgut
LOC108903333,agla,agla|LOC108903333,1.0958400000000001,2.0495,0.5816418638692364,1.4606999999999999,5,Adult_Midgut
LOC108903335,agla,agla|LOC108903335,4.107419999999999,4.4624,0.09943640193617775,1.68564,5,Adult_FatBody
LOC108903336,agla,agla|LOC108903336,6.793699999999999,8.1402,0.20676703275103805,2.9471800000000004,5,Adult_FatBody
LOC108903337,agla,agla|LOC108903337,6.0759,7.372,0.21976736299511665,3.58838,5,Adult_MalpighianTubule
LOC108903338,agla,agla|LOC108903338,1.779,3.5421,0.6221944609130177,1.30492,5,Adult_Hindgut
LOC108903342,agla,agla|LOC108903342,1.9071799999999999,2.4345,0.27075374820291637,1.1280800000000002,5,Adult_MalpighianTubule
LOC108903352,agla,agla|LOC108903352,0.0889,0.3159,0.898227287116176,0.5498,5,Adult_MalpighianTubule
LOC108903356,agla,agla|LOC108903356,0.53996,0.7798,0.38445755321877406,0.57858,5,Adult_Brain
LOC108903357,agla,agla|LOC108903357,0.4932999999999999,1.15,0.7138043478260869,0.24407999999999994,5,Adult_Brain
LOC108903360,agla,agla|LOC108903360,0.68272,2.0429,0.8322605120172304,0.38838,5,Adult_Brain
LOC108903367,agla,agla|LOC108903367,0.21728,0.3537,0.48211761379700313,0.69528,5,Adult_Brain
LOC108903372,agla,agla|LOC108903372,0.52556,2.3461,0.9699820979497891,0.8802399999999999,5,Adult_Hindgut
LOC108903377,agla,agla|LOC108903377,2.59246,4.0089,0.4416548180298835,1.22702,5,Adult_FatBody
LOC108903378,agla,agla|LOC108903378,1.31686,1.7878,0.3292734086586867,0.60236,5,Adult_Brain
LOC108903386,agla,agla|LOC108903386,2.0439800000000004,2.6621,0.29024078734833403,1.19272,5,Adult_Brain
LOC108903391,agla,agla|LOC108903391,3.44208,4.1962,0.22464372527524906,1.47542,5,Adult_Brain
LOC108903404,agla,agla|LOC108903404,0.6767200000000001,1.3244,0.6112956810631229,1.552,5,Adult_Midgut
LOC108903411,agla,agla|LOC108903411,0.6791799999999999,2.3225,0.8844564047362755,1.43142,5,Adult_FatBody
LOC108903423,agla,agla|LOC108903423,3.5380000000000003,4.2686,0.2139460244576676,1.4606000000000001,5,Adult_Brain
LOC108903425,agla,agla|LOC108903425,1.57978,3.6719,0.7122062147661974,1.11654,5,Adult_Brain
LOC108903428,agla,agla|LOC108903428,0.8120200000000001,1.2084,0.4100256537570341,1.2839399999999999,5,Adult_Brain
LOC108903439,agla,agla|LOC108903439,1.6672,1.9672,0.1906262708418056,1.6846999999999999,5,Adult_Midgut
LOC108903446,agla,agla|LOC108903446,0.64832,2.5728,0.9350124378109453,0.5892200000000001,5,Adult_Brain
LOC108903448,agla,agla|LOC108903448,7.6119,8.6029,0.14399214218461215,1.06376,5,Adult_Midgut
LOC108903451,agla,agla|LOC108903451,2.8673600000000006,3.2861,0.15928456224704052,0.2583199999999999,5,Adult_Brain
LOC108903460,agla,agla|LOC108903460,3.13284,5.0483,0.4742834221421073,1.20038,5,Adult_Brain
LOC108903479,agla,agla|LOC108903479,2.04714,2.5555,0.24865975347290156,0.69426,5,Adult_Brain
LOC108903480,agla,agla|LOC108903480,0.8554,1.3773,0.4736622377114645,0.9448000000000001,5,Adult_Brain
LOC108903496,agla,agla|LOC108903496,2.9164,3.2334,0.12254901960784315,0.16932,5,Adult_Brain
LOC108903497,agla,agla|LOC108903497,2.8375399999999997,4.235,0.4124734356552539,1.525,5,Adult_MalpighianTubule
LOC108903508,agla,agla|LOC108903508,3.46656,3.7658,0.09932816400233685,1.02158,5,Adult_MalpighianTubule
LOC108903518,agla,agla|LOC108903518,1.21942,4.9304,0.9408415138731137,0.9053200000000002,5,Adult_Midgut
LOC108903520,agla,agla|LOC108903520,0.8550000000000001,3.5806,0.9515165056135843,1.21698,5,Adult_MalpighianTubule
LOC108903521,agla,agla|LOC108903521,1.38324,3.0335,0.680014834349761,0.71218,5,Adult_Brain
LOC108903528,agla,agla|LOC108903528,2.5343600000000004,5.182,0.6386626785025087,1.39026,5,Adult_Brain
LOC108903538,agla,agla|LOC108903538,2.3663199999999995,3.114,0.3001284521515735,0.49094000000000004,5,Adult_MalpighianTubule
LOC108903546,agla,agla|LOC108903546,0.27227999999999997,0.5406,0.6204217536071032,1.8197199999999998,5,Adult_MalpighianTubule
LOC108903547,agla,agla|LOC108903547,0.7319599999999999,2.3078,0.8535401681254875,0.7680999999999999,5,Adult_Hindgut
LOC108903566,agla,agla|LOC108903566,2.6063,6.9402,0.7805790899397712,1.2384600000000003,5,Adult_Midgut
LOC108903572,agla,agla|LOC108903572,2.6150399999999996,3.4215,0.29462954844366507,0.5687800000000001,5,Adult_MalpighianTubule
LOC108903585,agla,agla|LOC108903585,1.52234,2.0216,0.3087035021764938,0.6274400000000001,5,Adult_Brain
LOC108903591,agla,agla|LOC108903591,5.4464,6.8822,0.26078143616866695,1.51898,5,Adult_Brain
LOC108903597,agla,agla|LOC108903597,3.3961799999999998,3.6908,0.09978189010512625,0.7294599999999999,5,Adult_Brain
LOC108903600,agla,agla|LOC108903600,3.4120399999999997,5.1609,0.4235840647949001,0.9863599999999998,5,Adult_Brain
LOC108903613,agla,agla|LOC108903613,2.5209199999999994,2.8048,0.12651525955504855,0.6088799999999999,5,Adult_Brain
LOC108903614,agla,agla|LOC108903614,2.98176,3.3084,0.12341313021400063,0.83528,5,Adult_MalpighianTubule
LOC108903615,agla,agla|LOC108903615,3.0010400000000006,3.4551,0.16427165639200014,0.11690000000000005,5,Adult_Brain
LOC108903618,agla,agla|LOC108903618,3.1446799999999997,3.4466,0.10949921661927703,1.14726,5,Adult_Brain
LOC108903634,agla,agla|LOC108903634,3.00462,3.5034,0.1779628361020723,0.62658,5,Adult_Brain
LOC108903636,agla,agla|LOC108903636,0.13579999999999998,0.5494,0.9410265744448489,0.36966000000000004,5,Adult_Brain
LOC108903638,agla,agla|LOC108903638,0.27214,0.7409,0.7908624645701174,0.8100800000000001,5,Adult_Brain
LOC108903650,agla,agla|LOC108903650,0.57924,1.538,0.7792262678803641,1.31996,5,Adult_Hindgut
LOC108903662,agla,agla|LOC108903662,2.9842800000000005,5.002,0.5042283086765293,1.38958,5,Adult_Hindgut
LOC108903672,agla,agla|LOC108903672,2.0178,2.1365,0.0694476948279896,0.7174999999999999,5,Adult_FatBody
LOC108903677,agla,agla|LOC108903677,1.07696,4.8508,0.9724787663890492,1.4751400000000001,5,Adult_Brain
LOC108903683,agla,agla|LOC108903683,4.57774,5.3649,0.1834050960875319,1.5020399999999996,5,Adult_Brain
LOC108903687,agla,agla|LOC108903687,2.8111400000000004,4.5444,0.4767571076489746,0.90898,5,Adult_MalpighianTubule
LOC108903696,agla,agla|LOC108903696,2.9232400000000003,3.3252,0.15110369301094678,0.55702,5,Adult_MalpighianTubule
LOC108903705,agla,agla|LOC108903705,2.26242,2.6151,0.16857863944017432,0.6880599999999999,5,Adult_Midgut
LOC108903710,agla,agla|LOC108903710,0.3249000000000001,1.5235,0.9834263209714473,1.4059199999999998,5,Adult_Brain
LOC108903715,agla,agla|LOC108903715,2.26388,3.8459,0.5141904365688136,1.02458,5,Adult_FatBody
LOC108903718,agla,agla|LOC108903718,1.0909400000000002,1.4888,0.33404419666845775,1.8968399999999999,5,Adult_Brain
LOC108903719,agla,agla|LOC108903719,1.77622,2.1764,0.22984056239661832,0.8679,5,Adult_MalpighianTubule
LOC108903731,agla,agla|LOC108903731,3.21146,7.0906,0.683852565368234,2.5507199999999997,5,Adult_Midgut
LOC108903732,agla,agla|LOC108903732,0.06917999999999999,0.1799,0.7693162868260144,2.79982,5,Adult_Midgut
LOC108903734,agla,agla|LOC108903734,0.0092,0.0247,0.784412955465587,1.3552199999999996,5,Adult_Hindgut
LOC108903741,agla,agla|LOC108903741,3.10494,3.7387,0.2118918340599674,0.4842600000000002,5,Adult_Brain
LOC108903744,agla,agla|LOC108903744,1.58044,2.0169,0.2705017601269275,0.44082,5,Adult_Brain
LOC108903748,agla,agla|LOC108903748,2.3798000000000004,2.9717,0.24897365144530056,0.44937999999999984,5,Adult_Midgut
LOC108903749,agla,agla|LOC108903749,4.72048,5.7222,0.21882317989584424,2.28606,5,Adult_Brain
LOC108903755,agla,agla|LOC108903755,0.09640000000000001,0.1713,0.5465557501459428,0.20983999999999997,5,Adult_Midgut
LOC108903761,agla,agla|LOC108903761,0.17642000000000002,0.5883,0.8751487336392998,0.6630999999999999,5,Adult_Brain
LOC108903763,agla,agla|LOC108903763,2.6979200000000003,4.3008,0.46586681547619047,0.8933199999999999,5,Adult_Hindgut
LOC108903773,agla,agla|LOC108903773,0.67494,1.6712,0.7451681426519867,0.9214,5,Adult_Hindgut
LOC108903776,agla,agla|LOC108903776,1.03374,4.6176,0.9701630717255717,1.6046399999999998,5,Adult_Midgut
LOC108903777,agla,agla|LOC108903777,0.67768,2.6241,0.9271845585153005,1.57084,5,Adult_Brain
LOC108903779,agla,agla|LOC108903779,0.1392,0.5802,0.9501034126163392,0.50086,5,Adult_Midgut
LOC108903783,agla,agla|LOC108903783,2.9402,3.4851,0.19543915526096814,0.5915200000000002,5,Adult_Midgut
LOC108903789,agla,agla|LOC108903789,3.1132,3.5425,0.1514820042342978,0.2919599999999999,5,Adult_Brain
LOC108903791,agla,agla|LOC108903791,4.7136,6.2062,0.3006267925622765,1.68324,5,Adult_MalpighianTubule
LOC108903792,agla,agla|LOC108903792,2.57532,4.9986,0.6059896771095906,0.83908,5,Adult_Brain
LOC108903793,agla,agla|LOC108903793,4.02076,4.4006,0.10789437803935828,0.93356,5,Adult_Brain
LOC108903803,agla,agla|LOC108903803,4.63014,5.0342,0.10032875134082878,1.49232,5,Adult_MalpighianTubule
LOC108903804,agla,agla|LOC108903804,5.61036,8.6072,0.43522283669486017,3.3098599999999996,5,Adult_Hindgut
LOC108903809,agla,agla|LOC108903809,3.0895200000000003,4.9598,0.471359732247268,1.6571000000000002,5,Adult_FatBody
LOC108903814,agla,agla|LOC108903814,0.41666,0.8491,0.6366152396655282,2.0290000000000004,5,Adult_Hindgut
LOC108903822,agla,agla|LOC108903822,3.9652600000000007,4.3307,0.10547948368624013,0.3769,5,Adult_MalpighianTubule
LOC108903825,agla,agla|LOC108903825,3.83846,4.5571,0.197120976059336,0.46349999999999997,5,Adult_Hindgut
LOC108903829,agla,agla|LOC108903829,2.96882,3.9964,0.32140801721549395,0.9753800000000001,5,Adult_Midgut
LOC108903834,agla,agla|LOC108903834,3.8303200000000004,4.1439,0.09459084437365778,0.7037,5,Adult_MalpighianTubule
LOC108903840,agla,agla|LOC108903840,4.19202,5.1246,0.2274762908324552,1.8659599999999998,5,Adult_MalpighianTubule
LOC108903852,agla,agla|LOC108903852,2.00032,2.5817,0.2814908781035752,0.53868,5,Adult_Brain
LOC108903857,agla,agla|LOC108903857,1.8649,2.473,0.30736959158916294,0.20357999999999996,5,Adult_MalpighianTubule
LOC108903863,agla,agla|LOC108903863,1.97876,5.044,0.7596252973830293,1.8854,5,Adult_Midgut
LOC108903864,agla,agla|LOC108903864,3.01932,4.8605,0.47350581215924287,1.45416,5,Adult_MalpighianTubule
LOC108903866,agla,agla|LOC108903866,2.67256,3.1939,0.20403738376279787,0.42498000000000025,5,Adult_Brain
LOC108903874,agla,agla|LOC108903874,3.70978,4.2751,0.165294379078852,0.54804,5,Adult_Midgut
LOC108903875,agla,agla|LOC108903875,2.3846199999999995,2.6877,0.14095695204077838,0.13915999999999995,5,Adult_MalpighianTubule
LOC108903880,agla,agla|LOC108903880,1.06228,2.1464,0.6313594856503912,0.92262,5,Adult_Brain
LOC108903881,agla,agla|LOC108903881,0.12071999999999998,0.2293,0.5919101613606629,0.42894000000000004,5,Adult_Midgut
LOC108903886,agla,agla|LOC108903886,1.25676,3.0099,0.7280723612080136,0.4230599999999999,5,Adult_Brain
LOC108903892,agla,agla|LOC108903892,2.3571999999999997,3.0926,0.29724180301364556,0.34712000000000004,5,Adult_Brain
LOC108903896,agla,agla|LOC108903896,1.9830399999999997,2.4246,0.22764579724490633,0.35962000000000005,5,Adult_Brain
LOC108903899,agla,agla|LOC108903899,1.5967799999999999,1.8773,0.18678421136738932,0.37873999999999997,5,Adult_Brain
LOC108903900,agla,agla|LOC108903900,0.41666,0.737,0.5433175033921303,1.3715199999999999,5,Adult_Brain
LOC108903903,agla,agla|LOC108903903,4.04308,4.454,0.11532330489447684,1.1416799999999998,5,Adult_Brain
LOC108903910,agla,agla|LOC108903910,3.32646,4.324,0.288373034227567,1.10528,5,Adult_MalpighianTubule
LOC108903920,agla,agla|LOC108903920,1.23842,1.6428,0.307691137083029,0.18484,5,Adult_Brain
LOC108903923,agla,agla|LOC108903923,1.6589800000000001,2.5416,0.4340867957192319,1.5282399999999998,5,Adult_Midgut
LOC108903926,agla,agla|LOC108903926,3.1224800000000004,3.6057,0.16751948304074107,0.4741799999999999,5,Adult_MalpighianTubule
LOC108903932,agla,agla|LOC108903932,1.25934,1.6135,0.27437248218159277,1.1847999999999999,5,Adult_Brain
LOC108903934,agla,agla|LOC108903934,1.4062000000000001,1.7711,0.25753768844221103,0.16720000000000002,5,Adult_Brain
LOC108903935,agla,agla|LOC108903935,0.80914,1.2863,0.46369431703335146,0.29561999999999994,5,Adult_Brain
LOC108903937,agla,agla|LOC108903937,3.43324,4.0362,0.18673504781725386,0.63696,5,Adult_Midgut
LOC108903941,agla,agla|LOC108903941,2.11458,2.6082,0.23657119852772027,0.41852,5,Adult_Brain
LOC108903944,agla,agla|LOC108903944,2.1787599999999996,4.5543,0.6520046988560262,1.59966,5,Adult_MalpighianTubule
LOC108903949,agla,agla|LOC108903949,1.0628600000000001,1.5609,0.3988404125824845,0.16925999999999997,5,Adult_Brain
LOC108903968,agla,agla|LOC108903968,2.6620199999999996,4.312,0.47831052875695734,1.5904800000000001,5,Adult_Brain
LOC108903970,agla,agla|LOC108903970,2.4095199999999997,2.5753,0.0804663534345513,0.74162,5,Adult_Hindgut
LOC108903972,agla,agla|LOC108903972,3.5420000000000003,4.3271,0.22679739317325684,2.0218800000000003,5,Adult_Brain
LOC108903977,agla,agla|LOC108903977,2.55454,3.1516,0.2368082878537886,0.5188599999999999,5,Adult_MalpighianTubule
LOC108903981,agla,agla|LOC108903981,1.9212400000000003,3.1056,0.4767033745492014,1.5271200000000003,5,Adult_Brain
LOC108903982,agla,agla|LOC108903982,3.3515600000000005,4.2803,0.2712251477700162,0.69784,5,Adult_MalpighianTubule
LOC108903983,agla,agla|LOC108903983,1.0994199999999998,2.8721,0.7715086522057031,0.9630000000000001,5,Adult_Hindgut
LOC108903990,agla,agla|LOC108903990,4.1387599999999996,4.4451,0.0861454185507638,0.5795600000000001,5,Adult_MalpighianTubule
LOC108903992,agla,agla|LOC108903992,4.4033999999999995,8.2029,0.5789873093661997,2.94078,5,Adult_Midgut
LOC108903993,agla,agla|LOC108903993,3.6029400000000003,6.8078,0.5884536854784218,1.33846,5,Adult_Brain
LOC108904012,agla,agla|LOC108904012,1.97216,2.4886,0.25940287711966564,1.45426,5,Adult_Midgut
LOC108904018,agla,agla|LOC108904018,2.0191,5.2587,0.7700572384809934,1.4342400000000002,5,Adult_MalpighianTubule
LOC108904021,agla,agla|LOC108904021,0.32726,1.1649,0.8988325178126877,0.5638799999999999,5,Adult_Brain
LOC108904024,agla,agla|LOC108904024,0.02732,0.0536,0.6128731343283583,0.26394,5,Adult_Brain
LOC108904026,agla,agla|LOC108904026,0.18388,0.4268,0.7114573570759137,0.3223600000000001,5,Adult_MalpighianTubule
LOC108904033,agla,agla|LOC108904033,1.42082,4.4079,0.8470813766192518,1.55122,5,Adult_FatBody
LOC108904034,agla,agla|LOC108904034,3.4705999999999997,4.0789,0.186416680967908,0.7975399999999999,5,Adult_Brain
LOC108904037,agla,agla|LOC108904037,1.53536,4.5337,0.8266812978362045,1.83964,5,Adult_Brain
LOC108904039,agla,agla|LOC108904039,3.53588,4.5376,0.275949841325811,0.6991200000000001,5,Adult_MalpighianTubule
LOC108904044,agla,agla|LOC108904044,2.23322,2.7259,0.22592538244249613,0.25036,5,Adult_Brain
LOC108904048,agla,agla|LOC108904048,0.78284,2.1301,0.7906084221398056,1.02036,5,Adult_Hindgut
LOC108904065,agla,agla|LOC108904065,3.1518800000000007,4.7591,0.42214389275283143,0.86538,5,Adult_Brain
LOC108904066,agla,agla|LOC108904066,4.06714,7.1382,0.5377861365610378,1.6514000000000002,5,Adult_Hindgut
LOC108904067,agla,agla|LOC108904067,4.965200000000001,5.7019,0.16150318314947656,0.83018,5,Adult_Midgut
LOC108904068,agla,agla|LOC108904068,5.3453800000000005,6.0542,0.14634881569819294,2.99032,5,Adult_MalpighianTubule
LOC108904069,agla,agla|LOC108904069,0.6835,2.7617,0.9406343918600861,1.91296,5,Adult_Midgut
LOC108904075,agla,agla|LOC108904075,2.85982,3.2167,0.1386825006994746,0.3077799999999999,5,Adult_Brain
LOC108904076,agla,agla|LOC108904076,4.82012,5.1364,0.07697025153804221,0.7123800000000001,5,Adult_Brain
LOC108904083,agla,agla|LOC108904083,2.2281,2.4394,0.10827457571533985,0.33014,5,Adult_MalpighianTubule
LOC108904087,agla,agla|LOC108904087,4.96982,5.7039,0.16087238556075664,0.6594999999999998,5,Adult_Hindgut
LOC108904090,agla,agla|LOC108904090,4.5954999999999995,5.2951,0.1651526883344979,0.66538,5,Adult_Hindgut
LOC108904093,agla,agla|LOC108904093,2.35516,2.5826,0.11008286223185929,0.16810000000000014,5,Adult_MalpighianTubule
LOC108904094,agla,agla|LOC108904094,3.5849800000000003,4.7049,0.2975408616548705,1.7007600000000003,5,Adult_Hindgut
LOC108904100,agla,agla|LOC108904100,0.44546,1.781,0.9373526108927569,1.28822,5,Adult_Brain
LOC108904102,agla,agla|LOC108904102,4.19518,4.7281,0.14089169010807737,0.78184,5,Adult_Brain
LOC108904104,agla,agla|LOC108904104,1.53758,3.3854,0.6822753588940745,0.8057000000000001,5,Adult_Hindgut
LOC108904105,agla,agla|LOC108904105,2.88666,3.751,0.28803652359370835,0.57052,5,Adult_MalpighianTubule
LOC108904111,agla,agla|LOC108904111,2.62046,3.2191,0.23245627659904947,0.2555000000000001,5,Adult_Brain
LOC108904113,agla,agla|LOC108904113,2.74856,3.1036,0.14299523134424544,0.58616,5,Adult_Brain
LOC108904128,agla,agla|LOC108904128,1.5025,2.8959,0.6014537794813357,0.8723600000000001,5,Adult_Brain
LOC108904133,agla,agla|LOC108904133,4.40702,5.1272,0.17557828834451558,0.93912,5,Adult_MalpighianTubule
LOC108904140,agla,agla|LOC108904140,0.62084,1.7612,0.8093629343629344,1.1764,5,Adult_Brain
LOC108904144,agla,agla|LOC108904144,0.92824,3.2575,0.8938066001534919,1.1633799999999999,5,Adult_FatBody
LOC108904147,agla,agla|LOC108904147,0.9898399999999998,1.9797,0.6250063140879931,0.74956,5,Adult_Brain
LOC108904159,agla,agla|LOC108904159,0.10084,0.1746,0.5280641466208477,0.96036,5,Adult_FatBody
LOC108904161,agla,agla|LOC108904161,1.60024,2.7676,0.5272438213614684,1.1132399999999998,5,Adult_MalpighianTubule
LOC108904173,agla,agla|LOC108904173,3.11798,4.1188,0.3037353112557055,1.2018999999999997,5,Adult_Brain
LOC108904186,agla,agla|LOC108904186,0.65934,1.2586,0.5951652629906246,1.4878999999999998,5,Adult_Hindgut
LOC108904188,agla,agla|LOC108904188,0.2494,0.5114,0.6403989049667578,1.17224,5,Adult_FatBody
LOC108904189,agla,agla|LOC108904189,0.12456,0.4598,0.9113745106568074,1.1371,5,Adult_Brain
LOC108904194,agla,agla|LOC108904194,2.38582,2.5961,0.1012480258849813,0.4181800000000001,5,Adult_MalpighianTubule
LOC108904195,agla,agla|LOC108904195,0.89238,2.5356,0.8100745385707525,1.4338799999999998,5,Adult_FatBody
LOC108904196,agla,agla|LOC108904196,0.10646,0.2384,0.6917994966442953,0.61678,5,Adult_Midgut
LOC108904197,agla,agla|LOC108904197,5.769240000000001,10.147,0.5392924016950823,2.65388,5,Adult_FatBody
LOC108904198,agla,agla|LOC108904198,5.1623600000000005,6.3869,0.23965851978268016,1.41194,5,Adult_MalpighianTubule
LOC108904202,agla,agla|LOC108904202,3.36718,3.9737,0.19079195711805116,0.2584599999999999,5,Adult_MalpighianTubule
LOC108904203,agla,agla|LOC108904203,3.12384,3.7357,0.2047340525202773,0.9464600000000001,5,Adult_MalpighianTubule
LOC108904204,agla,agla|LOC108904204,2.65024,2.9928,0.14307671745522582,0.6392,5,Adult_MalpighianTubule
LOC108904207,agla,agla|LOC108904207,2.33872,2.7404,0.183221427528828,0.6239000000000001,5,Adult_MalpighianTubule
LOC108904212,agla,agla|LOC108904212,1.23304,1.5983,0.28566289182256155,2.52832,5,Adult_Brain
LOC108904213,agla,agla|LOC108904213,2.93484,5.2913,0.5566826677754049,1.15706,5,Adult_Midgut
LOC108904217,agla,agla|LOC108904217,4.3904,5.0265,0.15818661096190195,2.3174200000000007,5,Adult_Brain
LOC108904223,agla,agla|LOC108904223,1.4967199999999998,2.0164,0.32215830192422135,0.31334000000000006,5,Adult_Brain
LOC108904229,agla,agla|LOC108904229,0.51298,2.3647,0.9788345244639912,0.9053000000000001,5,Adult_Brain
LOC108904234,agla,agla|LOC108904234,0.82104,1.4557,0.544978360926015,1.09822,5,Adult_Brain
LOC108904248,agla,agla|LOC108904248,1.1327,1.8667,0.49150908019499656,0.2687,5,Adult_Brain
LOC108904250,agla,agla|LOC108904250,3.3921800000000006,6.5075,0.5984095274683059,1.02416,5,Adult_Hindgut
LOC108904261,agla,agla|LOC108904261,3.02256,4.4799,0.40663296055715525,0.7309999999999999,5,Adult_MalpighianTubule
LOC108904270,agla,agla|LOC108904270,5.51364,5.9471,0.09110743051235051,0.74796,5,Adult_MalpighianTubule
LOC108904271,agla,agla|LOC108904271,6.51832,7.0107,0.08779080548304738,0.9964800000000003,5,Adult_MalpighianTubule
LOC108904276,agla,agla|LOC108904276,2.9132000000000002,4.2237,0.3878412292539717,0.45423999999999987,5,Adult_Brain
LOC108904278,agla,agla|LOC108904278,5.19344,6.019,0.1714487456388105,0.82578,5,Adult_Hindgut
LOC108904280,agla,agla|LOC108904280,2.7032599999999998,3.2979,0.2253858516025349,0.51664,5,Adult_Midgut
LOC108904290,agla,agla|LOC108904290,1.88888,2.2155,0.18428120063191153,0.24308000000000002,5,Adult_MalpighianTubule
LOC108904292,agla,agla|LOC108904292,2.67386,3.1286,0.1816866969251423,0.47452000000000016,5,Adult_Midgut
LOC108904293,agla,agla|LOC108904293,3.90698,4.5447,0.17540211675138068,0.6795199999999999,5,Adult_MalpighianTubule
LOC108904304,agla,agla|LOC108904304,1.64084,3.5124,0.666054549595718,0.7173,5,Adult_Hindgut
LOC108904309,agla,agla|LOC108904309,1.36234,2.3698,0.5314056038484261,1.4744,5,Adult_MalpighianTubule
LOC108904316,agla,agla|LOC108904316,5.10426,5.7057,0.13176297386823702,2.61552,5,Adult_MalpighianTubule
LOC108904322,agla,agla|LOC108904322,0.45655999999999997,0.7658,0.5047662575084879,0.9090199999999999,5,Adult_Brain
LOC108904323,agla,agla|LOC108904323,1.19088,1.7272,0.3881426586382585,0.15918,5,Adult_Brain
